1	93	0	0	-2.07E-02	1.41E+02	1.41E+02	1.18E-01	-8.80E-03	3.48E-03	1.09E-02	-2.51E-02	-4.11E-01	1.27E-01
1	94	0	0	-2.07E-02	1.42E+02	1.42E+02	1.18E-01	-8.91E-03	3.51E-03	1.11E-02	-2.53E-02	-4.15E-01	1.26E-01
1	95	0	0	-2.06E-02	1.42E+02	1.42E+02	1.18E-01	-9.03E-03	3.54E-03	1.14E-02	-2.55E-02	-4.20E-01	1.26E-01
1	96	0	0	-2.06E-02	1.42E+02	1.42E+02	1.18E-01	-9.14E-03	3.56E-03	1.16E-02	-2.57E-02	-4.24E-01	1.26E-01
1	97	0	0	-2.06E-02	1.42E+02	1.42E+02	1.17E-01	-9.26E-03	3.59E-03	1.18E-02	-2.59E-02	-4.29E-01	1.25E-01
1	98	0	0	-2.05E-02	1.43E+02	1.43E+02	1.17E-01	-9.37E-03	3.61E-03	1.21E-02	-2.61E-02	-4.33E-01	1.25E-01
1	99	0	0	-2.05E-02	1.43E+02	1.43E+02	1.17E-01	-9.48E-03	3.63E-03	1.23E-02	-2.63E-02	-4.37E-01	1.24E-01
1	100	0	0	-2.04E-02	1.43E+02	1.43E+02	1.17E-01	-9.58E-03	3.66E-03	1.26E-02	-2.65E-02	-4.42E-01	1.24E-01
1	101	0	0	-2.04E-02	1.43E+02	1.43E+02	1.17E-01	-9.69E-03	3.68E-03	1.28E-02	-2.67E-02	-4.46E-01	1.24E-01
1	102	0	0	-2.04E-02	1.44E+02	1.44E+02	1.17E-01	-9.79E-03	3.70E-03	1.30E-02	-2.69E-02	-4.51E-01	1.23E-01
1	103	0	0	-2.03E-02	1.44E+02	1.44E+02	1.16E-01	-9.90E-03	3.73E-03	1.33E-02	-2.71E-02	-4.55E-01	1.23E-01
1	104	0	0	-2.03E-02	1.44E+02	1.44E+02	1.16E-01	-1.00E-02	3.75E-03	1.35E-02	-2.73E-02	-4.60E-01	1.22E-01
1	105	0	0	-2.03E-02	1.44E+02	1.44E+02	1.16E-01	-1.01E-02	3.77E-03	1.38E-02	-2.75E-02	-4.64E-01	1.22E-01
1	106	0	0	-2.02E-02	1.45E+02	1.45E+02	1.16E-01	-1.02E-02	3.79E-03	1.40E-02	-2.77E-02	-4.68E-01	1.21E-01
1	107	0	0	-2.02E-02	1.45E+02	1.45E+02	1.16E-01	-1.03E-02	3.81E-03	1.43E-02	-2.79E-02	-4.73E-01	1.21E-01
1	108	0	0	-2.01E-02	1.45E+02	1.45E+02	1.16E-01	-1.04E-02	3.83E-03	1.45E-02	-2.81E-02	-4.77E-01	1.21E-01
1	109	0	0	-2.01E-02	1.45E+02	1.45E+02	1.15E-01	-1.05E-02	3.85E-03	1.48E-02	-2.83E-02	-4.81E-01	1.20E-01
1	110	0	0	-2.01E-02	1.46E+02	1.46E+02	1.15E-01	-1.06E-02	3.87E-03	1.50E-02	-2.85E-02	-4.86E-01	1.20E-01
1	111	0	0	-2.01E-02	1.46E+02	1.46E+02	1.15E-01	-1.07E-02	3.89E-03	1.53E-02	-2.87E-02	-4.90E-01	1.19E-01
1	112	0	0	-2.00E-02	1.46E+02	1.46E+02	1.15E-01	-1.07E-02	3.91E-03	1.56E-02	-2.89E-02	-4.94E-01	1.19E-01
1	113	0	0	-2.00E-02	1.46E+02	1.46E+02	1.15E-01	-1.08E-02	3.93E-03	1.58E-02	-2.91E-02	-4.99E-01	1.18E-01
1	114	0	0	-2.00E-02	1.47E+02	1.47E+02	1.15E-01	-1.09E-02	3.95E-03	1.61E-02	-2.92E-02	-5.03E-01	1.18E-01
1	115	0	0	-1.99E-02	1.47E+02	1.47E+02	1.15E-01	-1.10E-02	3.97E-03	1.63E-02	-2.94E-02	-5.07E-01	1.17E-01
